lights,T1,T6,T_out
-0.5026705160903567,-0.35659724714591357,-0.4333794592842536,-0.21936730311715832
-0.5026705160903567,-0.35659724714591357,-0.4691014955041471,-0.23539787842275414
-0.5026705160903567,-0.42860046731970564,-0.4691014955041471,-0.2491383715418361
-0.5026705160903567,-0.42860046731970564,-0.4333794592842536,-0.2651689468474319
-0.5026705160903567,-0.5086040452905841,-0.4333794592842536,-0.28119952215302774
-0.5026705160903567,-0.5086040452905841,-0.46236148871217086,-0.2949400152721097
-0.5026705160903567,-0.535271901947426,-0.48797351484520035,-0.31097059057770554
-0.5026705160903567,-0.5886076232614654,-0.5284135560014572,-0.3063904262046781
-0.5026705160903567,-0.5886076232614654,-0.5432415710246847,-0.30410034401816444
-0.5026705160903567,-0.6472769111066587,-0.5220105494176498,-0.29952017964513716
-0.5026705160903567,-0.6766115590294333,-0.46236148871217086,-0.2949400152721097
-0.5026705160903567,-0.6766115590294333,-0.4475334736889434,-0.2926499330855961
-0.5026705160903567,-0.7566151370003146,-0.4070934325326865,-0.2880697687125686
-0.5026705160903567,-0.7566151370003146,-0.38148140639965716,-0.28348960433954135
-0.5026705160903567,-0.8046172837828417,-0.35384737820881484,-0.28119952215302774
-0.5026705160903567,-0.8286183571741067,-0.3390193631855874,-0.2766193577800003
-0.5026705160903567,-0.8286183571741067,-0.3390193631855874,-0.272039193406973
-0.5026705160903567,-0.8552862138309457,-0.3390193631855874,-0.2697491112204592
-0.5026705160903567,-0.9086219351449851,-0.3390193631855874,-0.2651689468474319
-0.5026705160903567,-0.9086219351449851,-0.3390193631855874,-0.2697491112204592
-0.5026705160903567,-0.9619576564590246,-0.34643337079830117,-0.272039193406973
-0.5026705160903567,-0.9886255131158665,-0.34643337079830117,-0.2766193577800003
-0.5026705160903567,-0.9886255131158665,-0.3322793563936114,-0.28119952215302774
-0.5026705160903567,-0.9886255131158665,-0.3322793563936114,-0.28348960433954135
-0.5026705160903567,-1.0472948009610599,-0.31879934260745885,-0.2880697687125686
0.7162109984896435,-1.0766294488838344,-0.29908482254378377,-0.28119952215302774
-0.5026705160903567,-1.0766294488838344,-0.2803813035090149,-0.272039193406973
-0.5026705160903567,-1.0766294488838344,-0.29857932202933046,-0.2651689468474319
0.7162109984896435,-1.0766294488838344,-0.29857932202933046,-0.2582987002878908
-0.5026705160903567,-1.0766294488838344,-0.3053193288213065,-0.2491383715418361
0.7162109984896435,-1.1299651701978737,-0.31879934260745885,-0.24226812498229522
0.7162109984896435,-1.1032973055406763,-0.3120593358154828,-0.24226812498229522
1.9350925130696437,-1.1566330268547156,-0.3120593358154828,-0.24226812498229522
1.9350925130696437,-1.1566330268547156,-0.29857932202933046,-0.24226812498229522
1.9350925130696437,-1.1566330268547156,-0.29857932202933046,-0.24226812498229522
3.1539740276496437,-1.1566330268547156,-0.29857932202933046,-0.24226812498229522
1.9350925130696437,-1.1566330268547156,-0.2864473096824535,-0.24226812498229522
3.1539740276496437,-1.1566330268547156,-0.2803813035090149,-0.2537185359148636
0.7162109984896435,-1.0766294488838344,-0.2803813035090149,-0.2651689468474319
-0.5026705160903567,-1.0766294488838344,-0.29857932202933046,-0.2766193577800003
-0.5026705160903567,-1.0766294488838344,-0.34036736462486256,-0.2880697687125686
-0.5026705160903567,-1.0766294488838344,-0.4064194317119488,-0.29952017964513716
-0.5026705160903567,-1.1032973055406763,-0.4406249665906828,-0.31097059057770554
-0.5026705160903567,-1.1566330268547156,-0.48797351484520035,-0.2926499330855961
-0.5026705160903567,-1.1566330268547156,-0.4947135216371764,-0.272039193406973
-0.5026705160903567,-1.1566330268547156,-0.4825815092902994,-0.2537185359148636
-0.5026705160903567,-1.1806341002459777,-0.47584150249832335,-0.23539787842275414
-0.5026705160903567,-1.2286362470285077,-0.4475334736889434,-0.21478713874413105
-0.5026705160903567,-1.2286362470285077,-0.4070934325326865,-0.19646648125202162
-0.5026705160903567,-1.2286362470285077,-0.3531733775902772,-0.15524500189477528
-0.5026705160903567,-1.2046351736372427,-0.2925133158558919,-0.11173344035101548
0.7162109984896435,-1.1566330268547156,-0.2669012897228626,-0.07051196099376934
-0.5026705160903567,-1.0766294488838344,-0.23117925350296914,-0.02929048163652299
-0.5026705160903567,-1.0766294488838344,-0.21769923971681662,0.014221079907236787
-0.5026705160903567,-1.0766294488838344,-0.19141321296524966,0.05544255926448314
-0.5026705160903567,-0.9886255131158665,-0.1374931580228404,0.07834338112961985
-0.5026705160903567,-0.9886255131158665,-0.1300791506123269,0.10124420299475655
-0.5026705160903567,-0.9886255131158665,-0.10311912304002205,0.12414502485989345
-0.5026705160903567,-0.9886255131158665,-0.046840065831631285,0.14704584672503015
-0.5026705160903567,-0.9886255131158665,-0.008759027143556265,0.16994666859016705
-0.5026705160903567,-0.9886255131158665,0.004720986642596239,0.19284749045530375
-0.5026705160903567,-0.9619576564590246,0.022919005162911815,0.2111681479474132
-0.5026705160903567,-0.9086219351449851,0.03639901894906432,0.23177888762603627
-0.5026705160903567,-0.9086219351449851,0.09234107574708597,0.25009954511814575
-0.5026705160903567,-0.9086219351449851,0.13143311566626797,0.2684202026102552
-0.5026705160903567,-0.9086219351449851,0.19344117863772822,0.28903094228887827
-0.5026705160903567,-0.8552862138309457,0.2069211924238807,0.3073515997809877
-0.5026705160903567,-0.9086219351449851,0.18670117184575236,0.28903094228887827
-0.5026705160903567,-0.9086219351449851,0.20018118563190468,0.2684202026102552
-0.5026705160903567,-0.935289791801827,0.2385992247303486,0.25009954511814575
-0.5026705160903567,-0.9886255131158665,0.21298719859731932,0.23177888762603627
-0.5026705160903567,-0.9886255131158665,0.23185921773617235,0.2111681479474132
-0.5026705160903567,-0.9886255131158665,0.24533923152232484,0.19284749045530375
-0.5026705160903567,-0.9886255131158665,0.2190532047707577,0.1882673260822765
-0.5026705160903567,-0.9886255131158665,0.19344117863772822,0.18597724389576267
-0.5026705160903567,-0.9886255131158665,0.1654701502387174,0.1813970795227354
-0.5026705160903567,-0.9886255131158665,0.0856010689551101,0.17681691514970796
-0.5026705160903567,-0.9886255131158665,0.09908108274126243,0.17452683296319432
-0.5026705160903567,-0.9886255131158665,0.09908108274126243,0.16994666859016705
-0.5026705160903567,-0.9886255131158665,0.0721210551689576,0.14704584672503015
-0.5026705160903567,-1.017960161038641,-0.022239040727508187,0.12414502485989345
-0.5026705160903567,-1.017960161038641,-0.008759027143556265,0.10124420299475655
-0.5026705160903567,-0.9886255131158665,0.09234107574708597,0.07834338112961985
-0.5026705160903567,-0.935289791801827,0.10582108953323847,0.05544255926448314
-0.5026705160903567,-0.9086219351449851,0.09234107574708597,0.03254173739934623
-0.5026705160903567,-0.9086219351449851,0.05055303335375429,0.03941198395888732
-0.5026705160903567,-0.9086219351449851,0.010112992197497358,0.04857231270494204
-0.5026705160903567,-0.9086219351449851,-0.028979047721684643,0.05544255926448314
-0.5026705160903567,-0.9086219351449851,-0.07144109093575438,0.06231280582402403
-0.5026705160903567,-0.9086219351449851,-0.05796107714960187,0.07147313457007874
-0.5026705160903567,-0.935289791801827,-0.06470108394157792,0.07834338112961985
0.7162109984896435,-0.9886255131158665,-0.07818109772773042,0.03712190177237369
1.9350925130696437,-0.9886255131158665,-0.07818109772773042,-0.006389659771386287
1.9350925130696437,-0.9619576564590246,-0.08424710390116902,-0.047611139128632435
4.372855542229644,-0.9619576564590246,-0.1098591300341985,-0.08883261848587878
3.1539740276496437,-0.9886255131158665,-0.19208721358378714,-0.13234418002963858
4.372855542229644,-0.9886255131158665,-0.24600726852619656,-0.1735656593868847
3.1539740276496437,-0.9886255131158665,-0.2864473096824535,-0.19646648125202162
1.9350925130696437,-0.9886255131158665,-0.3120593358154828,-0.21936730311715832
0.7162109984896435,-0.9619576564590246,-0.3120593358154828,-0.24226812498229522
-0.5026705160903567,-0.9086219351449851,-0.29857932202933046,-0.2651689468474319
-0.5026705160903567,-0.9086219351449851,-0.31879934260745885,-0.2880697687125686
-0.5026705160903567,-0.9086219351449851,-0.31879934260745885,-0.31097059057770554
-0.5026705160903567,-0.9086219351449851,-0.3255393493994351,-0.32242100151027386
-0.5026705160903567,-0.9086219351449851,-0.3255393493994351,-0.33387141244284224
-0.5026705160903567,-0.9086219351449851,-0.3120593358154828,-0.3453218233754106
-0.5026705160903567,-0.9086219351449851,-0.3120593358154828,-0.35677223430797916
-0.5026705160903567,-0.9619576564590246,-0.37406739878694323,-0.3682226452405475
-0.5026705160903567,-0.9086219351449851,-0.4198994454981011,-0.37967305617311586
-0.5026705160903567,-0.935289791801827,-0.4266394522900773,-0.37280280961357476
-0.5026705160903567,-0.9886255131158665,-0.39361341874653416,-0.36364248086752005
-0.5026705160903567,-0.9886255131158665,-0.38148140639965716,-0.35677223430797916
-0.5026705160903567,-0.9886255131158665,-0.3875474125730957,-0.34990198774843806
-0.5026705160903567,-1.0472948009610599,-0.4266394522900773,-0.34074165900238335
-0.5026705160903567,-1.0766294488838344,-0.4475334736889434,-0.33387141244284224
-0.5026705160903567,-1.0766294488838344,-0.4475334736889434,-0.31097059057770554
-0.5026705160903567,-1.0766294488838344,-0.4198994454981011,-0.2880697687125686
-0.5026705160903567,-1.1299651701978737,-0.4064194317119488,-0.2651689468474319
1.9350925130696437,-1.1566330268547156,-0.3747413996076811,-0.24226812498229522
0.7162109984896435,-1.1566330268547156,-0.3612613858215286,-0.21936730311715832
-0.5026705160903567,-1.1806341002459777,-0.3322793563936114,-0.19646648125202162
0.7162109984896435,-1.2286362470285077,-0.3053193288213065,-0.18959623469248052
-0.5026705160903567,-1.2286362470285077,-0.2803813035090149,-0.1804359059464258
-0.5026705160903567,-1.2819719683425472,-0.2803813035090149,-0.1735656593868847
-0.5026705160903567,-1.2553041036853467,-0.26016128293088636,-0.16669541282734382
-0.5026705160903567,-1.3086398249993862,-0.24347976595393048,-0.1575350840812891
-0.5026705160903567,-1.3086398249993862,-0.22443924650879285,-0.150664837521748
-0.5026705160903567,-1.3619755463134255,-0.19747921913868824,-0.13234418002963858
-0.5026705160903567,-1.3886434029702674,-0.18534720679181124,-0.11173344035101548
-0.5026705160903567,-1.3886434029702674,-0.1590611800402441,-0.09341278285890604
-0.5026705160903567,-1.3886434029702674,-0.1590611800402441,-0.0750921253667966
-0.5026705160903567,-1.3886434029702674,-0.13681915740430295,-0.054481385688173525
-0.5026705160903567,-1.4473126908154608,-0.12333914361815043,-0.036160728196064085
-0.5026705160903567,-1.4766473387382353,-0.096379116248046,-0.06364171443422825
-0.5026705160903567,-1.4766473387382353,-0.096379116248046,-0.08883261848587878
-0.5026705160903567,-1.4766473387382353,-0.15097317180899272,-0.11631360472404274
-0.5026705160903567,-1.4766473387382353,-0.19141321296524966,-0.14379459096220693
-0.5026705160903567,-1.4766473387382353,-0.19747921913868824,-0.16898549501385746
-0.5026705160903567,-1.5299830600522748,-0.18534720679181124,-0.19646648125202162
-0.5026705160903567,-1.5566509167091167,-0.19747921913868824,-0.19646648125202162
-0.5026705160903567,-1.5566509167091167,-0.21095923292484076,-0.19646648125202162
-0.5026705160903567,-1.5566509167091167,-0.21769923971681662,-0.19646648125202162
-0.5026705160903567,-1.5566509167091167,-0.21769923971681662,-0.19646648125202162
-0.5026705160903567,-1.5566509167091167,-0.21769923971681662,-0.19646648125202162
-0.5026705160903567,-1.5566509167091167,-0.21769923971681662,-0.19646648125202162
-0.5026705160903567,-1.6286541368829086,-0.2042192259306643,-0.18959623469248052
-0.5026705160903567,-1.6286541368829086,-0.19747921913868824,-0.1804359059464258
-0.5026705160903567,-1.6286541368829086,-0.18534720679181124,-0.1735656593868847
-0.5026705160903567,-1.6286541368829086,-0.17928120061837266,-0.16669541282734382
-0.5026705160903567,-1.6286541368829086,-0.16580118683222017,-0.1575350840812891
-0.5026705160903567,-1.7086577148537871,-0.1590611800402441,-0.150664837521748
-0.5026705160903567,-1.7086577148537871,-0.1590611800402441,-0.15524500189477528
-0.5026705160903567,-1.7086577148537871,-0.1590611800402441,-0.1575350840812891
-0.5026705160903567,-1.7086577148537871,-0.1590611800402441,-0.16211524845431635
-0.5026705160903567,-1.7086577148537871,-0.1516471724275302,-0.16669541282734382
-0.5026705160903567,-1.7086577148537871,-0.13681915740430295,-0.16898549501385746
-0.5026705160903567,-1.7619934361678267,-0.1300791506123269,-0.1735656593868847
-0.5026705160903567,-1.7619934361678267,-0.1300791506123269,-0.1804359059464258
-0.5026705160903567,-1.7886612928246686,-0.13681915740430295,-0.18959623469248052
-0.5026705160903567,-1.7886612928246686,-0.14423316501701686,-0.19646648125202162
-0.5026705160903567,-1.7886612928246686,-0.17254119382639663,-0.2033367278115627
-0.5026705160903567,-1.7886612928246686,-0.17254119382639663,-0.21249705655761722
-0.5026705160903567,-1.817995940747443,-0.1590611800402441,-0.21936730311715832
-0.5026705160903567,-1.8766652285926364,-0.18534720679181124,-0.2262375496766994
-0.5026705160903567,-1.8766652285926364,-0.21095923292484076,-0.23539787842275414
-0.5026705160903567,-1.8766652285926364,-0.2527472753181726,-0.24226812498229522
-0.5026705160903567,-1.8766652285926364,-0.22443924650879285,-0.2491383715418361
-0.5026705160903567,-1.8766652285926364,-0.19747921913868824,-0.2582987002878908
-0.5026705160903567,-1.8766652285926364,-0.18534720679181124,-0.2651689468474319
-0.5026705160903567,-1.896666123085358,-0.17928120061837266,-0.26058878247440465
0.7162109984896435,-1.9566688065635176,-0.17928120061837266,-0.2582987002878908
0.7162109984896435,-1.8766652285926364,-0.17928120061837266,-0.2537185359148636
0.7162109984896435,-1.8766652285926364,-0.19141321296524966,-0.2491383715418361
-0.5026705160903567,-1.8766652285926364,-0.19141321296524966,-0.2468482893553225
0.7162109984896435,-1.8766652285926364,-0.17928120061837266,-0.24226812498229522
0.7162109984896435,-1.9566688065635176,-0.17928120061837266,-0.2468482893553225
-0.5026705160903567,-1.9566688065635176,-0.17928120061837266,-0.2491383715418361
-0.5026705160903567,-1.9566688065635176,-0.17928120061837266,-0.2537185359148636
-0.5026705160903567,-1.9566688065635176,-0.17928120061837266,-0.2582987002878908
-0.5026705160903567,-1.9566688065635176,-0.17928120061837266,-0.26058878247440465
-0.5026705160903567,-1.9566688065635176,-0.17928120061837266,-0.2651689468474319
-0.5026705160903567,-1.9566688065635176,-0.17928120061837266,-0.2651689468474319
1.9350925130696437,-1.9566688065635176,-0.18534720679181124,-0.2651689468474319
3.1539740276496437,-1.9566688065635176,-0.19747921913868824,-0.2651689468474319
1.9350925130696437,-1.9566688065635176,-0.2042192259306643,-0.2651689468474319
3.1539740276496437,-1.9566688065635176,-0.21769923971681662,-0.2651689468474319
1.9350925130696437,-1.9033330852494783,-0.19747921913868824,-0.2651689468474319
3.1539740276496437,-1.8766652285926364,-0.19747921913868824,-0.2651689468474319
3.1539740276496437,-1.7906613822739417,-0.17928120061837266,-0.2651689468474319
3.1539740276496437,-1.7086577148537871,-0.17928120061837266,-0.2651689468474319
1.9350925130696437,-1.6819898581969481,-0.17928120061837266,-0.2651689468474319
3.1539740276496437,-1.6286541368829086,-0.17928120061837266,-0.2651689468474319
1.9350925130696437,-1.6286541368829086,-0.20758922942775243,-0.2651689468474319
1.9350925130696437,-1.6286541368829086,-0.19141321296524966,-0.2468482893553225
1.9350925130696437,-1.6286541368829086,-0.16580118683222017,-0.2262375496766994
1.9350925130696437,-1.6286541368829086,-0.1516471724275302,-0.20791689218458997
-0.5026705160903567,-1.6046530634916438,-0.12333914361815043,-0.18959623469248052
0.7162109984896435,-1.5566509167091167,-0.11659913682617438,-0.16898549501385746
0.7162109984896435,-1.5566509167091167,-0.11659913682617438,-0.150664837521748
0.7162109984896435,-1.6046530634916438,-0.1098591300341985,-0.13234418002963858
0.7162109984896435,-1.5566509167091167,-0.08424710390116902,-0.11173344035101548
0.7162109984896435,-1.5566509167091167,-0.05054706953688795,-0.09341278285890604
0.7162109984896435,-1.6286541368829086,-0.03571905451366069,-0.0750921253667966
-0.5026705160903567,-1.6286541368829086,0.010786992816034824,-0.054481385688173525
-0.5026705160903567,-1.6286541368829086,0.03639901894906432,-0.036160728196064085
-0.5026705160903567,-1.6286541368829086,0.05055303335375429,-0.054481385688173525
-0.5026705160903567,-1.6286541368829086,0.07886106216313406,-0.0750921253667966
-0.5026705160903567,-1.6286541368829086,0.06538104837698155,-0.09341278285890604
-0.5026705160903567,-1.6819898581969481,0.07886106216313406,-0.11173344035101548
-0.5026705160903567,-1.6553219935397478,0.11492009879339626,-0.13234418002963858
-0.5026705160903567,-1.7086577148537871,0.09234107574708597,-0.150664837521748
-0.5026705160903567,-1.7086577148537871,0.09234107574708597,-0.0979929472319333
-0.5026705160903567,-1.7086577148537871,0.10582108953323847,-0.043030974755605175
-0.5026705160903567,-1.735325571510629,0.13143311566626797,0.009640915534209527
-0.5026705160903567,-1.7886612928246686,0.14423912863168262,0.06231280582402403
-0.5026705160903567,-1.7886612928246686,0.10514708891470101,0.11727477830035236
-0.5026705160903567,-1.7886612928246686,-0.002019020149379812,0.16994666859016705
-0.5026705160903567,-1.7886612928246686,-0.028979047721684643,0.14704584672503015
-0.5026705160903567,-1.7886612928246686,0.024941007220724617,0.12414502485989345
-0.5026705160903567,-1.7886612928246686,0.09234107574708597,0.10124420299475655
-0.5026705160903567,-1.7886612928246686,0.16513314982834845,0.07834338112961985
-0.5026705160903567,-1.7619934361678267,0.24736123358013765,0.05544255926448314
-0.5026705160903567,-1.7086577148537871,0.2878012747363946,0.03254173739934623
-0.5026705160903567,-1.6819898581969481,0.27432126095024206,0.03712190177237369
-0.5026705160903567,-1.6286541368829086,0.2810612679444184,0.03941198395888732
-0.5026705160903567,-1.6286541368829086,0.2527532391350388,0.04399214833191458
-0.5026705160903567,-1.5746517217525653,0.24533923152232484,0.04857231270494204
-0.5026705160903567,-1.5566509167091167,0.23253321855691023,0.05086239489145567
-0.5026705160903567,-1.4766473387382353,0.19344117863772822,0.05544255926448314
-0.5026705160903567,-1.4766473387382353,0.13749912183970656,0.002770668974668435
-0.5026705160903567,-1.4766473387382353,0.11188709570667707,-0.052191303501659896
-0.5026705160903567,-1.4766473387382353,0.04516102779885317,-0.1048631937914744
-0.5026705160903567,-1.5299830600522748,-0.022239040727508187,-0.1575350840812891
-0.5026705160903567,-1.4766473387382353,-0.1098591300341985,-0.21249705655761722
-0.5026705160903567,-1.5033151953950772,-0.1651271862136827,-0.2651689468474319
0.7162109984896435,-1.5566509167091167,-0.2318532541215066,-0.3155507549507328
-0.5026705160903567,-1.5566509167091167,-0.28577330906391585,-0.36364248086752005
-0.5026705160903567,-1.5566509167091167,-0.37406739878694323,-0.4140242889708211
0.7162109984896435,-1.5566509167091167,-0.4266394522900773,-0.464406097074122
-0.5026705160903567,-1.5566509167091167,-0.507519534602591,-0.5124978229909092
0.7162109984896435,-1.5566509167091167,-0.5358275634119709,-0.5628796310942101
-0.5026705160903567,-1.5566509167091167,-0.5567215848108371,-0.6018110282649427
0.7162109984896435,-1.5806519901003788,-0.6180556471637599,-0.6384523432491614
0.7162109984896435,-1.5806519901003788,-0.6713017012854314,-0.677383740419894
0.7162109984896435,-1.5566509167091167,-0.7306137617827417,-0.7163151375906266
0.7162109984896435,-1.5566509167091167,-0.7724018041760737,-0.7529564525748454
-0.5026705160903567,-1.5566509167091167,-0.8108198432745177,-0.7918878497455779
0.7162109984896435,-1.5299830600522748,-0.8242998570606701,-0.7735671922534686
1.9350925130696437,-1.4766473387382353,-0.8600218934827639,-0.7529564525748454
1.9350925130696437,-1.4766473387382353,-0.8991139331997455,-0.734635795082736
1.9350925130696437,-1.4766473387382353,-0.9328139675640262,-0.7163151375906266
3.1539740276496437,-1.4766473387382353,-0.9476419825872536,-0.6957043979120034
1.9350925130696437,-1.417978050893042,-0.9658400011075693,-0.677383740419894
1.9350925130696437,-1.3886434029702674,-0.9658400011075693,-0.6842539869794351
1.9350925130696437,-1.3886434029702674,-0.9793200148937216,-0.6934143157254898
1.9350925130696437,-1.3619755463134255,-0.9793200148937216,-0.7002845622850308
1.9350925130696437,-1.3086398249993862,-0.9860600216856978,-0.7071548088445719
1.9350925130696437,-1.3086398249993862,-0.9860600216856978,-0.7163151375906266
1.9350925130696437,-1.3086398249993862,-1.0174010535817968,-0.7231853841501676
0.7162109984896435,-1.3086398249993862,-1.0062800422638263,-0.734635795082736
-0.5026705160903567,-1.3086398249993862,-1.0211080572870537,-0.7460862060153044
-0.5026705160903567,-1.3086398249993862,-1.048742085477896,-0.7575366169478728
-0.5026705160903567,-1.3086398249993862,-1.0608740978247728,-0.7689870278804413
-0.5026705160903567,-1.3086398249993862,-1.0736801107901874,-0.7804374388130095
-0.5026705160903567,-1.3086398249993862,-1.08716012457634,-0.7918878497455779
-0.5026705160903567,-1.3086398249993862,-1.080420117784364,-0.7735671922534686
0.7162109984896435,-1.3086398249993862,-1.0548080916513345,-0.7529564525748454
-0.5026705160903567,-1.3086398249993862,-1.0211080572870537,-0.734635795082736
-0.5026705160903567,-1.3886434029702674,-0.9928000284776739,-0.7163151375906266
-0.5026705160903567,-1.3886434029702674,-0.9597739949341306,-0.6957043979120034
-0.5026705160903567,-1.3886434029702674,-0.9476419825872536,-0.677383740419894
-0.5026705160903567,-1.4473126908154608,-0.9186599531593362,-0.6934143157254898
-0.5026705160903567,-1.4766473387382353,-0.9186599531593362,-0.7071548088445719
-0.5026705160903567,-1.4766473387382353,-0.9253999599513123,-0.7231853841501676
-0.5026705160903567,-1.5033151953950772,-0.9253999599513123,-0.7392159594557633
-0.5026705160903567,-1.5566509167091167,-0.9402279749745399,-0.7529564525748454
-0.5026705160903567,-1.5566509167091167,-0.9725800078995454,-0.7689870278804413
-0.5026705160903567,-1.5566509167091167,-0.9860600216856978,-0.7644068635074138
-0.5026705160903567,-1.6286541368829086,-1.01369404987654,-0.7621167813209001
-0.5026705160903567,-1.6286541368829086,-1.0285220648997675,-0.7575366169478728
-0.5026705160903567,-1.6286541368829086,-0.9995400354718501,-0.7529564525748454
-0.5026705160903567,-1.6819898581969481,-0.9860600216856978,-0.7506663703883318
-0.5026705160903567,-1.7086577148537871,-0.9597739949341306,-0.7460862060153044
-0.5026705160903567,-1.7086577148537871,-0.9476419825872536,-0.7506663703883318
-0.5026705160903567,-1.7086577148537871,-0.9253999599513123,-0.7529564525748454
-0.5026705160903567,-1.7886612928246686,-0.8997879338182828,-0.7575366169478728
-0.5026705160903567,-1.7886612928246686,-0.8869819208528683,-0.7621167813209001
-0.5026705160903567,-1.7886612928246686,-0.8869819208528683,-0.7644068635074138
-0.5026705160903567,-1.7886612928246686,-0.864739898216927,-0.7689870278804413
-0.5026705160903567,-1.817995940747443,-0.85260788587005,-0.7529564525748454
-0.5026705160903567,-1.8766652285926364,-0.805090837511448,-0.7392159594557633
-0.5026705160903567,-1.8766652285926364,-0.7575737891528462,-0.7231853841501676
-0.5026705160903567,-1.8766652285926364,-0.7454417768059692,-0.7071548088445719
-0.5026705160903567,-1.9566688065635176,-0.7306137617827417,-0.6934143157254898
-0.5026705160903567,-1.9566688065635176,-0.7454417768059692,-0.677383740419894
-0.5026705160903567,-1.9566688065635176,-0.7164597473780517,-0.670513493860353
-0.5026705160903567,-1.9566688065635176,-0.7029797335918995,-0.6613531651142983
-0.5026705160903567,-1.9806698799547797,-0.6847817150715839,-0.6544829185547573
-0.5026705160903567,-2.02867202673731,-0.6847817150715839,-0.6476126719952162
-0.5026705160903567,-2.02867202673731,-0.6908477212450224,-0.6384523432491614
-0.5026705160903567,-2.02867202673731,-0.6908477212450224,-0.6315820966896205
-0.5026705160903567,-2.02867202673731,-0.7029797335918995,-0.6361622610626478
-0.5026705160903567,-2.02867202673731,-0.7029797335918995,-0.6384523432491614
